key,doctype,approx_size,cosmos_name,cosmos_elapsed,cosmos_size,redis_name,redis_elapsed,redis_size
28360,zipcode,208,28360,0.0065593719482421875,568,28360,0.0013346672058105469,208
28362,zipcode,207,28362,0.007662057876586914,567,28362,0.0015380382537841797,207
28363,zipcode,206,28363,0.006997346878051758,566,28363,0.0018610954284667969,206
28364,zipcode,205,28364,0.007012605667114258,565,28364,0.0017330646514892578,205
28365,zipcode,210,28365,0.0065195560455322266,570,28365,0.0015816688537597656,210
28366,zipcode,207,28366,0.006676912307739258,567,28366,0.0016047954559326172,207
28367,zipcode,203,28367,0.0067539215087890625,563,28367,0.0015480518341064453,203
28368,zipcode,205,28368,0.006865978240966797,565,28368,0.0014836788177490234,205
28369,zipcode,204,28369,0.00718998908996582,564,28369,0.0013966560363769531,204
28370,zipcode,200,28370,0.006705045700073242,560,28370,0.001458883285522461,200
28371,zipcode,206,28371,0.006595611572265625,566,28371,0.0013790130615234375,206
28372,zipcode,207,28372,0.0064487457275390625,567,28372,0.0015745162963867188,207
28373,zipcode,208,28373,0.006753683090209961,568,28373,0.0015454292297363281,208
28374,zipcode,206,28374,0.006444215774536133,566,28374,0.0017733573913574219,206
28375,zipcode,203,28375,0.006917476654052734,563,28375,0.0015668869018554688,203
28376,zipcode,206,28376,0.00691533088684082,566,28376,0.0014886856079101562,206
28377,zipcode,210,28377,0.006592988967895508,570,28377,0.0015475749969482422,210
28378,zipcode,202,28378,0.006766319274902344,562,28378,0.0014088153839111328,202
28379,zipcode,209,28379,0.006867885589599609,569,28379,0.001508474349975586,209
28380,zipcode,201,28380,0.006394147872924805,561,28380,0.001565694808959961,201
28382,zipcode,205,28382,0.006858348846435547,565,28382,0.0019152164459228516,205
28383,zipcode,204,28383,0.006880760192871094,564,28383,0.0016565322875976562,204
28384,zipcode,210,28384,0.01625800132751465,570,28384,0.0018227100372314453,210
28385,zipcode,208,28385,0.0070343017578125,568,28385,0.0017313957214355469,208
28386,zipcode,206,28386,0.006932497024536133,566,28386,0.0017330646514892578,206
28387,zipcode,213,28387,0.00677800178527832,573,28387,0.001598358154296875,213
28388,zipcode,205,28388,0.006705045700073242,565,28388,0.0014185905456542969,205
28390,zipcode,210,28390,0.006503105163574219,570,28390,0.0015294551849365234,210
28391,zipcode,206,28391,0.0062713623046875,566,28391,0.0018768310546875,206
28392,zipcode,207,28392,0.006644010543823242,567,28392,0.001558542251586914,207
28393,zipcode,205,28393,0.006446123123168945,565,28393,0.0015060901641845703,205
28394,zipcode,203,28394,0.006540775299072266,563,28394,0.0017919540405273438,203
28395,zipcode,203,28395,0.006676435470581055,563,28395,0.0019071102142333984,203
28396,zipcode,205,28396,0.006609201431274414,565,28396,0.0022635459899902344,205
28398,zipcode,205,28398,0.006643533706665039,565,28398,0.0018362998962402344,205
28399,zipcode,208,28399,0.006302833557128906,568,28399,0.0015711784362792969,208
28401,zipcode,209,28401,0.007861614227294922,569,28401,0.0016241073608398438,209
28402,zipcode,201,28402,0.006669044494628906,561,28402,0.0018932819366455078,201
28403,zipcode,207,28403,0.00661468505859375,567,28403,0.0017390251159667969,207
28404,zipcode,201,28404,0.006807804107666016,561,28404,0.0022013187408447266,201
28405,zipcode,207,28405,0.006740093231201172,567,28405,0.0017311573028564453,207
28406,zipcode,201,28406,0.0066759586334228516,561,28406,0.0018188953399658203,201
28407,zipcode,201,28407,0.006444454193115234,561,28407,0.0013575553894042969,201
28408,zipcode,201,28408,0.0065457820892333984,561,28408,0.0015594959259033203,201
28409,zipcode,209,28409,0.006695985794067383,569,28409,0.001775979995727539,209
28410,zipcode,201,28410,0.006418943405151367,561,28410,0.0018563270568847656,201
28411,zipcode,209,28411,0.006739139556884766,569,28411,0.0016283988952636719,209
28412,zipcode,207,28412,0.006866931915283203,567,28412,0.0016052722930908203,207
28420,zipcode,200,28420,0.006529569625854492,560,28420,0.0017406940460205078,200
28421,zipcode,207,28421,0.006646156311035156,567,28421,0.0017228126525878906,207
28422,zipcode,204,28422,0.006797075271606445,564,28422,0.0014958381652832031,204
28423,zipcode,203,28423,0.007699012756347656,563,28423,0.0016689300537109375,203
28424,zipcode,200,28424,0.007159233093261719,560,28424,0.0017402172088623047,200
28425,zipcode,205,28425,0.0069544315338134766,565,28425,0.0015819072723388672,205
28428,zipcode,213,28428,0.006836414337158203,573,28428,0.0014798641204833984,213
28429,zipcode,211,28429,0.006806373596191406,571,28429,0.0013704299926757812,211
28430,zipcode,210,28430,0.007043361663818359,570,28430,0.001318216323852539,210
28431,zipcode,208,28431,0.00706791877746582,568,28431,0.0015804767608642578,208
28432,zipcode,208,28432,0.0064580440521240234,568,28432,0.0016870498657226562,208
28433,zipcode,207,28433,0.007341146469116211,567,28433,0.0016832351684570312,207
28434,zipcode,206,28434,0.007312297821044922,566,28434,0.001561880111694336,206
28435,zipcode,205,28435,0.006512165069580078,565,28435,0.001756906509399414,205
28436,zipcode,202,28436,0.006456613540649414,562,28436,0.004028797149658203,202
28438,zipcode,208,28438,0.007105112075805664,568,28438,0.0017442703247070312,208
28439,zipcode,209,28439,0.007578134536743164,569,28439,0.001489400863647461,209
28441,zipcode,204,28441,0.006592750549316406,564,28441,0.0015537738800048828,204
28442,zipcode,208,28442,0.00728607177734375,568,28442,0.0015745162963867188,208
28443,zipcode,208,28443,0.006865501403808594,568,28443,0.001834869384765625,208
28444,zipcode,207,28444,0.0065152645111083984,567,28444,0.002099275588989258,207
28445,zipcode,208,28445,0.006586551666259766,568,28445,0.0016667842864990234,208
28447,zipcode,206,28447,0.006848573684692383,566,28447,0.0017275810241699219,206
28448,zipcode,204,28448,0.006521701812744141,564,28448,0.0017018318176269531,204
28449,zipcode,209,28449,0.006603240966796875,569,28449,0.0019788742065429688,209
28450,zipcode,210,28450,0.006964445114135742,570,28450,0.0019609928131103516,210
28451,zipcode,205,28451,0.0066967010498046875,565,28451,0.0013844966888427734,205
28452,zipcode,205,28452,0.006963253021240234,565,28452,0.0012826919555664062,205
28453,zipcode,207,28453,0.006707668304443359,567,28453,0.001753091812133789,207
28454,zipcode,209,28454,0.006706953048706055,569,28454,0.0017521381378173828,209
28455,zipcode,205,28455,0.007076740264892578,565,28455,0.0019681453704833984,205
28456,zipcode,209,28456,0.007297992706298828,569,28456,0.0015041828155517578,209
28457,zipcode,208,28457,0.006957530975341797,568,28457,0.0016033649444580078,208
28458,zipcode,206,28458,0.006935596466064453,566,28458,0.0015931129455566406,206
28459,zipcode,198,28459,0.008101940155029297,558,28459,0.0018699169158935547,198
28460,zipcode,209,28460,0.006676435470581055,569,28460,0.0015947818756103516,209
28461,zipcode,206,28461,0.006751298904418945,566,28461,0.0017752647399902344,206
28462,zipcode,205,28462,0.007119178771972656,565,28462,0.002002239227294922,205
28463,zipcode,207,28463,0.006983280181884766,567,28463,0.0021216869354248047,207
28464,zipcode,206,28464,0.0067195892333984375,566,28464,0.0015385150909423828,206
28465,zipcode,209,28465,0.006850004196166992,569,28465,0.00148773193359375,209
28466,zipcode,206,28466,0.0069255828857421875,566,28466,0.001676321029663086,206
28467,zipcode,207,28467,0.00666046142578125,567,28467,0.0019159317016601562,207
28468,zipcode,211,28468,0.007230997085571289,571,28468,0.0025687217712402344,211
28469,zipcode,215,28469,0.006971120834350586,575,28469,0.0016217231750488281,215
28470,zipcode,208,28470,0.006939411163330078,568,28470,0.0017211437225341797,208
28472,zipcode,207,28472,0.006968259811401367,567,28472,0.0016367435455322266,207
28478,zipcode,204,28478,0.006620883941650391,564,28478,0.0019183158874511719,204
28479,zipcode,207,28479,0.006938934326171875,567,28479,0.001650094985961914,207
28480,zipcode,217,28480,0.007065534591674805,577,28480,0.0017175674438476562,217
28501,zipcode,206,28501,0.006895542144775391,566,28501,0.0016033649444580078,206
28502,zipcode,198,28502,0.007097721099853516,558,28502,0.0015611648559570312,198
28503,zipcode,198,28503,0.006814718246459961,558,28503,0.0017168521881103516,198
28504,zipcode,204,28504,0.006796121597290039,564,28504,0.002867460250854492,204
28508,zipcode,204,28508,0.006973743438720703,564,28508,0.0021033287048339844,204
28509,zipcode,199,28509,0.006692409515380859,559,28509,0.0016524791717529297,199
28510,zipcode,203,28510,0.006750345230102539,563,28510,0.0014643669128417969,203
28511,zipcode,207,28511,0.006650447845458984,567,28511,0.0022280216217041016,207
28512,zipcode,213,28512,0.00664520263671875,573,28512,0.001554250717163086,213
28513,zipcode,204,28513,0.006870269775390625,564,28513,0.0015666484832763672,204
28515,zipcode,206,28515,0.006926774978637695,566,28515,0.0016596317291259766,206
28516,zipcode,205,28516,0.006800174713134766,565,28516,0.0016248226165771484,205
28518,zipcode,209,28518,0.006772756576538086,569,28518,0.0016665458679199219,209
28519,zipcode,208,28519,0.006941080093383789,568,28519,0.0016031265258789062,208
28521,zipcode,209,28521,0.006471395492553711,569,28521,0.0017952919006347656,209
28522,zipcode,198,28522,0.006493330001831055,558,28522,0.0016543865203857422,198
28523,zipcode,208,28523,0.0067746639251708984,568,28523,0.0014793872833251953,208
28524,zipcode,204,28524,0.008652925491333008,564,28524,0.0017414093017578125,204
28525,zipcode,205,28525,0.009638071060180664,565,28525,0.0014734268188476562,205
28526,zipcode,204,28526,0.007596492767333984,564,28526,0.0015985965728759766,204
28527,zipcode,204,28527,0.006873607635498047,564,28527,0.0017273426055908203,204
28528,zipcode,207,28528,0.007118701934814453,567,28528,0.0016319751739501953,207
28529,zipcode,209,28529,0.007566928863525391,569,28529,0.0016050338745117188,209
28530,zipcode,206,28530,0.006697893142700195,566,28530,0.0015213489532470703,206
28531,zipcode,213,28531,0.006949901580810547,573,28531,0.0018107891082763672,213
28532,zipcode,207,28532,0.0075228214263916016,567,28532,0.0016202926635742188,207
28533,zipcode,203,28533,0.008743047714233398,563,28533,0.001470327377319336,203
28537,zipcode,205,28537,0.007015705108642578,565,28537,0.001455545425415039,205
28538,zipcode,208,28538,0.006639719009399414,568,28538,0.0017490386962890625,208
28539,zipcode,205,28539,0.012530803680419922,565,28539,0.0015659332275390625,205
28540,zipcode,211,28540,0.006856441497802734,571,28540,0.0016353130340576172,211
28541,zipcode,203,28541,0.006540060043334961,563,28541,0.0017294883728027344,203
28542,zipcode,211,28542,0.006519794464111328,571,28542,0.0016634464263916016,211
28543,zipcode,213,28543,0.0060443878173828125,573,28543,0.0021834373474121094,213
28544,zipcode,208,28544,0.007318735122680664,568,28544,0.0017352104187011719,208
28545,zipcode,207,28545,0.006801128387451172,567,28545,0.004006385803222656,207
28546,zipcode,211,28546,0.006748676300048828,571,28546,0.0014765262603759766,211
28547,zipcode,211,28547,0.0068817138671875,571,28547,0.001644134521484375,211
28551,zipcode,206,28551,0.006653308868408203,566,28551,0.0016169548034667969,206
28552,zipcode,206,28552,0.007280111312866211,566,28552,0.0019259452819824219,206
28553,zipcode,209,28553,0.006338357925415039,569,28553,0.0020568370819091797,209
28554,zipcode,200,28554,0.0068738460540771484,560,28554,0.001680612564086914,200
28555,zipcode,208,28555,0.006737947463989258,568,28555,0.00151824951171875,208
28556,zipcode,206,28556,0.007746219635009766,566,28556,0.0013720989227294922,206
28557,zipcode,212,28557,0.006987571716308594,572,28557,0.0014753341674804688,212
28560,zipcode,207,28560,0.006616353988647461,567,28560,0.0014235973358154297,207
28561,zipcode,199,28561,0.006678342819213867,559,28561,0.0015552043914794922,199
28562,zipcode,207,28562,0.0069580078125,567,28562,0.0015010833740234375,207
28563,zipcode,199,28563,0.00663447380065918,559,28563,0.001584768295288086,199
28564,zipcode,199,28564,0.006808280944824219,559,28564,0.0018534660339355469,199
28570,zipcode,206,28570,0.00667262077331543,566,28570,0.0019412040710449219,206
28571,zipcode,207,28571,0.007139921188354492,567,28571,0.0018720626831054688,207
28572,zipcode,208,28572,0.007804393768310547,568,28572,0.0017049312591552734,208
28573,zipcode,212,28573,0.006515979766845703,572,28573,0.001592874526977539,212
28574,zipcode,208,28574,0.006754636764526367,568,28574,0.0017418861389160156,208
28575,zipcode,208,28575,0.006852149963378906,568,28575,0.00173187255859375,208
28577,zipcode,207,28577,0.006758213043212891,567,28577,0.0017559528350830078,207
28578,zipcode,212,28578,0.006842374801635742,572,28578,0.0016148090362548828,212
28579,zipcode,205,28579,0.006764650344848633,565,28579,0.001697540283203125,205
28580,zipcode,206,28580,0.006837368011474609,566,28580,0.0018429756164550781,206
28581,zipcode,204,28581,0.0067479610443115234,564,28581,0.0017554759979248047,204
28582,zipcode,203,28582,0.0072705745697021484,563,28582,0.0014522075653076172,203
28583,zipcode,200,28583,0.0065081119537353516,560,28583,0.0016837120056152344,200
28584,zipcode,206,28584,0.007559776306152344,566,28584,0.0017001628875732422,206
28585,zipcode,206,28585,0.006909608840942383,566,28585,0.0017213821411132812,206
28586,zipcode,208,28586,0.006867885589599609,568,28586,0.0018908977508544922,208
28587,zipcode,206,28587,0.007138967514038086,566,28587,0.0018134117126464844,206
28589,zipcode,208,28589,0.007399559020996094,568,28589,0.0019230842590332031,208
28590,zipcode,210,28590,0.0071980953216552734,570,28590,0.0019538402557373047,210
28594,zipcode,211,28594,0.01909613609313965,571,28594,0.0021185874938964844,211
28601,zipcode,204,28601,0.008381843566894531,564,28601,0.0017511844635009766,204
28602,zipcode,204,28602,0.006838321685791016,564,28602,0.0017266273498535156,204
28603,zipcode,198,28603,0.006959438323974609,558,28603,0.0018296241760253906,198
28604,zipcode,209,28604,0.0064928531646728516,569,28604,0.0019228458404541016,209
28605,zipcode,211,28605,0.00711822509765625,571,28605,0.001669168472290039,211
28606,zipcode,205,28606,0.00783085823059082,565,28606,0.0029985904693603516,205
28607,zipcode,204,28607,0.006827116012573242,564,28607,0.0019385814666748047,204
28608,zipcode,202,28608,0.006703853607177734,562,28608,0.001766204833984375,202
28609,zipcode,206,28609,0.006900310516357422,566,28609,0.001577615737915039,206
28610,zipcode,208,28610,0.006989240646362305,568,28610,0.001705169677734375,208
28611,zipcode,212,28611,0.006609439849853516,572,28611,0.00183868408203125,212
28612,zipcode,216,28612,0.01271820068359375,576,28612,0.0018045902252197266,216
28613,zipcode,206,28613,0.006927490234375,566,28613,0.0015342235565185547,206
28615,zipcode,202,28615,0.00639033317565918,562,28615,0.0017642974853515625,202
28616,zipcode,208,28616,0.007013797760009766,568,28616,0.0017576217651367188,208
28617,zipcode,205,28617,0.006890535354614258,565,28617,0.0019135475158691406,205
28618,zipcode,207,28618,0.006739139556884766,567,28618,0.0021653175354003906,207
28619,zipcode,205,28619,0.006801605224609375,565,28619,0.0032982826232910156,205
28621,zipcode,204,28621,0.007157087326049805,564,28621,0.0017547607421875,204
28622,zipcode,207,28622,0.0067348480224609375,567,28622,0.0020818710327148438,207
28623,zipcode,205,28623,0.00725555419921875,565,28623,0.0018680095672607422,205
28624,zipcode,207,28624,0.006696462631225586,567,28624,0.0019445419311523438,207
28625,zipcode,210,28625,0.00718235969543457,570,28625,0.002107381820678711,210
28626,zipcode,208,28626,0.014628410339355469,568,28626,0.0015056133270263672,208
28627,zipcode,211,28627,0.0072400569915771484,571,28627,0.0015566349029541016,211
28628,zipcode,202,28628,0.00733494758605957,562,28628,0.0016837120056152344,202
28629,zipcode,215,28629,0.0070345401763916016,575,28629,0.0019440650939941406,215
28630,zipcode,210,28630,0.0067484378814697266,570,28630,0.0016903877258300781,210
28631,zipcode,211,28631,0.006760120391845703,571,28631,0.0020368099212646484,211
28633,zipcode,197,28633,0.007076740264892578,557,28633,0.0016744136810302734,197
28634,zipcode,204,28634,0.006868124008178711,564,28634,0.0019025802612304688,204
28635,zipcode,203,28635,0.007342100143432617,563,28635,0.0017476081848144531,203
28636,zipcode,208,28636,0.007273674011230469,568,28636,0.001981973648071289,208
28637,zipcode,208,28637,0.0065402984619140625,568,28637,0.0017621517181396484,208
28638,zipcode,205,28638,0.006858348846435547,565,28638,0.0015206336975097656,205
28640,zipcode,208,28640,0.006538867950439453,568,28640,0.0017402172088623047,208
28641,zipcode,202,28641,0.0068438053131103516,562,28641,0.0016360282897949219,202
28642,zipcode,205,28642,0.006856441497802734,565,28642,0.002190113067626953,205
28643,zipcode,206,28643,0.0068514347076416016,566,28643,0.0019447803497314453,206
28644,zipcode,213,28644,0.006625652313232422,573,28644,0.002331972122192383,213
28645,zipcode,203,28645,0.006966114044189453,563,28645,0.0021064281463623047,203
28646,zipcode,207,28646,0.0070188045501708984,567,28646,0.0015447139739990234,207
28647,zipcode,205,28647,0.006857395172119141,565,28647,0.002244234085083008,205
28649,zipcode,207,28649,0.006639957427978516,567,28649,0.0017147064208984375,207
28650,zipcode,205,28650,0.006589412689208984,565,28650,0.0017087459564208984,205
28651,zipcode,210,28651,0.006852865219116211,570,28651,0.0017039775848388672,210
28652,zipcode,202,28652,0.006511211395263672,562,28652,0.002234220504760742,202
28653,zipcode,200,28653,0.006876945495605469,560,28653,0.0020437240600585938,200
28654,zipcode,213,28654,0.008871793746948242,573,28654,0.0018415451049804688,213
28655,zipcode,208,28655,0.006834506988525391,568,28655,0.0016596317291259766,208
28656,zipcode,207,28656,0.006563425064086914,567,28656,0.026732444763183594,207
28657,zipcode,206,28657,0.006818294525146484,566,28657,0.002368450164794922,206
28658,zipcode,205,28658,0.006914854049682617,565,28658,0.0020270347595214844,205
28659,zipcode,215,28659,0.0072209835052490234,575,28659,0.0016140937805175781,215
28660,zipcode,201,28660,0.006699800491333008,561,28660,0.0028977394104003906,201
28661,zipcode,200,28661,0.0070993900299072266,560,28661,0.002019643783569336,200
28662,zipcode,206,28662,0.007124900817871094,566,28662,0.0019071102142333984,206
28663,zipcode,210,28663,0.007044792175292969,570,28663,0.001922607421875,210
28664,zipcode,199,28664,0.007025957107543945,559,28664,0.0022096633911132812,199
28665,zipcode,206,28665,0.006780385971069336,566,28665,0.0015797615051269531,206
28666,zipcode,202,28666,0.007084846496582031,562,28666,0.0013909339904785156,202
28667,zipcode,199,28667,0.006857872009277344,559,28667,0.0016067028045654297,199
28668,zipcode,208,28668,0.006972789764404297,568,28668,0.0015211105346679688,208
28669,zipcode,212,28669,0.00667881965637207,572,28669,0.0020356178283691406,212
28670,zipcode,204,28670,0.00815129280090332,564,28670,0.001760244369506836,204
28671,zipcode,215,28671,0.007048845291137695,575,28671,0.0016329288482666016,215
28672,zipcode,209,28672,0.006615638732910156,569,28672,0.0014939308166503906,209
28673,zipcode,213,28673,0.006699085235595703,573,28673,0.0017189979553222656,213
28675,zipcode,205,28675,0.00701904296875,565,28675,0.001619100570678711,205
28676,zipcode,209,28676,0.0068662166595458984,569,28676,0.001356363296508789,209
28677,zipcode,210,28677,0.006568431854248047,570,28677,0.0015788078308105469,210
28678,zipcode,210,28678,0.00690150260925293,570,28678,0.0016260147094726562,210
28679,zipcode,206,28679,0.0068585872650146484,566,28679,0.0015745162963867188,206
28680,zipcode,200,28680,0.007012605667114258,560,28680,0.0013706684112548828,200
28681,zipcode,211,28681,0.006997585296630859,571,28681,0.0017981529235839844,211
28682,zipcode,206,28682,0.006582021713256836,566,28682,0.0016865730285644531,206
28683,zipcode,207,28683,0.006828784942626953,567,28683,0.0020661354064941406,207
28684,zipcode,201,28684,0.006758213043212891,561,28684,0.0018665790557861328,201
28685,zipcode,207,28685,0.00688934326171875,567,28685,0.002095460891723633,207
28687,zipcode,202,28687,0.007096767425537109,562,28687,0.0023102760314941406,202
28688,zipcode,202,28688,0.006819248199462891,562,28688,0.002304553985595703,202
28689,zipcode,208,28689,0.007028341293334961,568,28689,0.0018515586853027344,208
28690,zipcode,206,28690,0.007260560989379883,566,28690,0.0016222000122070312,206
28691,zipcode,203,28691,0.006897926330566406,563,28691,0.0021314620971679688,203
28692,zipcode,202,28692,0.006989240646362305,562,28692,0.0019698143005371094,202
28693,zipcode,209,28693,0.006504058837890625,569,28693,0.0018525123596191406,209
28694,zipcode,213,28694,0.006848812103271484,573,28694,0.001833200454711914,213
28697,zipcode,209,28697,0.006673336029052734,569,28697,0.0020079612731933594,209
28698,zipcode,208,28698,0.006295204162597656,568,28698,0.001562356948852539,208
28699,zipcode,197,28699,0.006669044494628906,557,28699,0.001969575881958008,197
28701,zipcode,208,28701,0.006908416748046875,568,28701,0.0032045841217041016,208
28702,zipcode,205,28702,0.006970882415771484,565,28702,0.001979827880859375,205
28704,zipcode,204,28704,0.0069615840911865234,564,28704,0.0018224716186523438,204
28705,zipcode,210,28705,0.006903171539306641,570,28705,0.0021381378173828125,210
28707,zipcode,203,28707,0.0068531036376953125,563,28707,0.008723735809326172,203
28708,zipcode,211,28708,0.00690770149230957,571,28708,0.0021369457244873047,211
28709,zipcode,210,28709,0.007209300994873047,570,28709,0.0018606185913085938,210
28710,zipcode,207,28710,0.006561756134033203,567,28710,0.0019142627716064453,207
28711,zipcode,213,28711,0.010277748107910156,573,28711,0.0014891624450683594,213
28712,zipcode,204,28712,0.007227182388305664,564,28712,0.0017879009246826172,204
28713,zipcode,210,28713,0.00657200813293457,570,28713,0.0015835762023925781,210
28714,zipcode,209,28714,0.007072925567626953,569,28714,0.001834869384765625,209
28715,zipcode,204,28715,0.006618499755859375,564,28715,0.0020034313201904297,204
28716,zipcode,203,28716,0.006691455841064453,563,28716,0.0017642974853515625,203
28717,zipcode,207,28717,0.007090091705322266,567,28717,0.0015845298767089844,207
28718,zipcode,213,28718,0.008672475814819336,573,28718,0.001682281494140625,213
28719,zipcode,205,28719,0.006649017333984375,565,28719,0.0018262863159179688,205
28720,zipcode,203,28720,0.0068247318267822266,563,28720,0.0018644332885742188,203
28721,zipcode,202,28721,0.006505489349365234,562,28721,0.0017137527465820312,202
28722,zipcode,207,28722,0.006903409957885742,567,28722,0.0016276836395263672,207
28723,zipcode,208,28723,0.007989883422851562,568,28723,0.0016608238220214844,208
28724,zipcode,195,28724,0.006807565689086914,555,28724,0.0017130374908447266,195
28725,zipcode,208,28725,0.008150815963745117,568,28725,0.0014793872833251953,208
28726,zipcode,211,28726,0.007166862487792969,571,28726,0.001810312271118164,211
28727,zipcode,201,28727,0.0067958831787109375,561,28727,0.0017199516296386719,201
28728,zipcode,195,28728,0.006662130355834961,555,28728,0.0015664100646972656,195
28729,zipcode,203,28729,0.006832122802734375,563,28729,0.0015909671783447266,203
28730,zipcode,207,28730,0.006602764129638672,567,28730,0.0014455318450927734,207
28731,zipcode,208,28731,0.006937265396118164,568,28731,0.0017211437225341797,208
28732,zipcode,205,28732,0.006951332092285156,565,28732,0.0015218257904052734,205
28733,zipcode,210,28733,0.006860971450805664,570,28733,0.0018200874328613281,210
28734,zipcode,207,28734,0.006608247756958008,567,28734,0.001499176025390625,207
28735,zipcode,205,28735,0.0066492557525634766,565,28735,0.0019752979278564453,205
28736,zipcode,208,28736,0.0066738128662109375,568,28736,0.001916646957397461,208
28737,zipcode,199,28737,0.00676274299621582,559,28737,0.0018155574798583984,199
28738,zipcode,198,28738,0.006485939025878906,558,28738,0.001986980438232422,198
28739,zipcode,213,28739,0.006713390350341797,573,28739,0.0015861988067626953,213
28740,zipcode,213,28740,0.0067291259765625,573,28740,0.001506805419921875,213
28741,zipcode,208,28741,0.006655454635620117,568,28741,0.0015587806701660156,208
28742,zipcode,207,28742,0.0071201324462890625,567,28742,0.001659393310546875,207
28743,zipcode,210,28743,0.00804901123046875,570,28743,0.0014793872833251953,210
28744,zipcode,199,28744,0.00667119026184082,559,28744,0.0015604496002197266,199
28745,zipcode,213,28745,0.006738185882568359,573,28745,0.0016014575958251953,213
28746,zipcode,208,28746,0.0069310665130615234,568,28746,0.002130746841430664,208
28747,zipcode,211,28747,0.008420944213867188,571,28747,0.0018665790557861328,211
28748,zipcode,208,28748,0.007004499435424805,568,28748,0.0014731884002685547,208
28749,zipcode,217,28749,0.006927013397216797,577,28749,0.0014836788177490234,217
28750,zipcode,195,28750,0.006604671478271484,555,28750,0.0015401840209960938,195
28751,zipcode,210,28751,0.006949424743652344,570,28751,0.0016050338745117188,210
28752,zipcode,205,28752,0.006804227828979492,565,28752,0.0016312599182128906,205
28753,zipcode,207,28753,0.006559133529663086,567,28753,0.0018396377563476562,207
28754,zipcode,208,28754,0.007017612457275391,568,28754,0.001491546630859375,208
28755,zipcode,206,28755,0.006330728530883789,566,28755,0.0021033287048339844,206
28756,zipcode,210,28756,0.006406545639038086,570,28756,0.0019898414611816406,210
28757,zipcode,207,28757,0.006472110748291016,567,28757,0.0038290023803710938,207
28758,zipcode,212,28758,0.00743556022644043,572,28758,0.0015285015106201172,212
28759,zipcode,208,28759,0.006796598434448242,568,28759,0.0014629364013671875,208
28760,zipcode,197,28760,0.006813764572143555,557,28760,0.0020093917846679688,197
28761,zipcode,203,28761,0.006761074066162109,563,28761,0.0017523765563964844,203
28762,zipcode,207,28762,0.006600618362426758,567,28762,0.0017168521881103516,207
28763,zipcode,203,28763,0.0066547393798828125,563,28763,0.001848459243774414,203
28765,zipcode,206,28765,0.006863117218017578,566,28765,0.0014047622680664062,206
28766,zipcode,204,28766,0.008566141128540039,564,28766,0.006221294403076172,204
28768,zipcode,212,28768,0.007456064224243164,572,28768,0.0015430450439453125,212
28770,zipcode,201,28770,0.009185314178466797,561,28770,0.0015988349914550781,201
28771,zipcode,211,28771,0.008243560791015625,571,28771,0.0017244815826416016,211
28772,zipcode,203,28772,0.007277250289916992,563,28772,0.0019690990447998047,203
28773,zipcode,205,28773,0.006842136383056641,565,28773,0.0019063949584960938,205
28774,zipcode,207,28774,0.006895542144775391,567,28774,0.0015649795532226562,207
28775,zipcode,213,28775,0.007331132888793945,573,28775,0.0015215873718261719,213
28776,zipcode,198,28776,0.00673222541809082,558,28776,0.0015125274658203125,198
28777,zipcode,208,28777,0.007325172424316406,568,28777,0.0016829967498779297,208
28778,zipcode,208,28778,0.00821375846862793,568,28778,0.0016055107116699219,208
28779,zipcode,204,28779,0.006885528564453125,564,28779,0.0017812252044677734,204
28781,zipcode,205,28781,0.007817745208740234,565,28781,0.001734018325805664,205
28782,zipcode,204,28782,0.006703615188598633,564,28782,0.0017898082733154297,204
28783,zipcode,209,28783,0.006848573684692383,569,28783,0.0014567375183105469,209
28784,zipcode,203,28784,0.006838083267211914,563,28784,0.00170135498046875,203
28785,zipcode,208,28785,0.006660938262939453,568,28785,0.0018038749694824219,208
28786,zipcode,208,28786,0.007256746292114258,568,28786,0.0017924308776855469,208
28787,zipcode,210,28787,0.006684303283691406,570,28787,0.0015330314636230469,210
28788,zipcode,198,28788,0.0070037841796875,558,28788,0.0018262863159179688,198
28789,zipcode,207,28789,0.006682634353637695,567,28789,0.0014824867248535156,207
28790,zipcode,207,28790,0.0073664188385009766,567,28790,0.0018095970153808594,207
28791,zipcode,213,28791,0.006636857986450195,573,28791,0.0018489360809326172,213
28792,zipcode,213,28792,0.006971120834350586,573,28792,0.0018682479858398438,213
28793,zipcode,205,28793,0.007111549377441406,565,28793,0.0015506744384765625,205
28801,zipcode,208,28801,0.00730133056640625,568,28801,0.0018138885498046875,208
28802,zipcode,200,28802,0.006927490234375,560,28802,0.0017371177673339844,200
28803,zipcode,208,28803,0.006783008575439453,568,28803,0.0017919540405273438,208
28804,zipcode,206,28804,0.0065250396728515625,566,28804,0.0018630027770996094,206
28805,zipcode,208,28805,0.0066606998443603516,568,28805,0.0013422966003417969,208
28806,zipcode,208,28806,0.01244497299194336,568,28806,0.0015039443969726562,208
28810,zipcode,200,28810,0.0069811344146728516,560,28810,0.001485586166381836,200
28813,zipcode,200,28813,0.006957292556762695,560,28813,0.0013604164123535156,200
28814,zipcode,200,28814,0.006608247756958008,560,28814,0.0016202926635742188,200
28815,zipcode,200,28815,0.007017612457275391,560,28815,0.0015406608581542969,200
28816,zipcode,200,28816,0.006682872772216797,560,28816,0.0012593269348144531,200
28901,zipcode,206,28901,0.006827116012573242,566,28901,0.0016100406646728516,206
28902,zipcode,208,28902,0.006905317306518555,568,28902,0.0012974739074707031,208
